year,selling_price,km_driven,fuel,transmission,mileage,engine,max_power,torque,seats,mean_price_by_fuel,median_price_by_fuel,car_age,mean_price_by_age,mean_price_by_transmission,median_price_by_transmission
2013.0,250000.0,90000.0,Petrol,Manual,18.9,998,998,90.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2017.0,675000.0,35000.0,Diesel,Manual,26.59,1248,1248,190.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2016.0,325000.0,50000.0,Petrol,Manual,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2016.0,250000.0,20000.0,Petrol,Manual,22.74,796,796,69.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2019.0,740000.0,38000.0,Diesel,Automatic,28.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,6.0,949668.5475504323,1322916.4973913042,850000.0
2017.0,1750000.0,73000.0,Petrol,Automatic,12.0,2354,2354,226.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2017.0,800000.0,28050.0,Diesel,Manual,28.09,1248,1248,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,1825000.0,58000.0,Petrol,Automatic,12.0,2354,2354,226.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2017.0,1295000.0,58000.0,Diesel,Automatic,17.6,2179,2179,400.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2014.0,425000.0,69000.0,Diesel,Manual,19.87,1461,1461,200.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,4090000.0,70000.0,Diesel,Automatic,12.0,2987,2987,510.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,1322916.4973913042,850000.0
2015.0,910000.0,40000.0,Diesel,Automatic,17.6,1582,1582,259.87,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,1322916.4973913042,850000.0
2011.0,325000.0,142000.0,Diesel,Manual,15.96,2523,2523,195.0,7.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2016.0,500000.0,22947.0,Petrol,Manual,20.4,1197,1197,113.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2013.0,300000.0,30000.0,Petrol,Manual,20.36,1197,1197,111.8,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2016.0,270000.0,7672.0,Petrol,Manual,21.1,814,814,74.5,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2010.0,160000.0,36659.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2016.0,210000.0,60000.0,Petrol,Manual,16.8,796,796,59.0,8.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2014.0,850000.0,120000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2014.0,880000.0,120000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2010.0,150000.0,39000.0,Petrol,Manual,16.9,1061,1061,8.6,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2015.0,775000.0,45000.0,Diesel,Automatic,18.49,1493,1493,230.0,7.0,647996.1115363587,525000.0,10.0,589345.5338235294,1322916.4973913042,850000.0
2009.0,160000.0,70000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2012.0,220000.0,100000.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2017.0,670000.0,48000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2018.0,780000.0,35000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,515000.0,23000.0,Petrol,Manual,21.4,1197,1197,115.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,800000.0,14000.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,850000.0,60000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2013.0,200000.0,60000.0,Petrol,Manual,21.1,814,814,74.5,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2008.0,140000.0,150000.0,Diesel,Manual,19.4,1422,1422,155.0,5.0,647996.1115363587,525000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2016.0,800000.0,80000.0,Petrol,Automatic,17.01,1591,1591,154.9,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,1322916.4973913042,850000.0
2013.0,250000.0,35000.0,Petrol,Manual,20.92,998,998,90.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2017.0,800000.0,44500.0,Diesel,Manual,25.1,1248,1248,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2015.0,600000.0,60000.0,Diesel,Manual,26.21,1248,1248,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2012.0,250000.0,120000.0,Diesel,Manual,21.8,1461,1461,240.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2016.0,500000.0,80000.0,Diesel,Manual,25.8,1498,1498,200.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2019.0,750000.0,9900.0,Petrol,Manual,11.96,1298,1298,103.0,8.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2014.0,650000.0,68000.0,Diesel,Manual,22.9,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,950000.0,60000.0,Diesel,Manual,21.9,1498,1498,200.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2015.0,580000.0,110000.0,Diesel,Manual,13.58,2499,2499,171.0,10.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2019.0,640000.0,10000.0,Petrol,Manual,18.9,1197,1197,113.75,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2014.0,800000.0,80000.0,Diesel,Automatic,11.79,2179,2179,290.0,8.0,647996.1115363587,525000.0,11.0,512367.17586206895,1322916.4973913042,850000.0
2011.0,347000.0,30000.0,Petrol,Manual,19.0,998,998,90.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2014.0,1000000.0,120000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,300000.0,35000.0,Petrol,Manual,21.1,814,814,74.5,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2017.0,493000.0,40000.0,Petrol,Manual,20.3,1199,1199,114.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,370000.0,60000.0,Petrol,Manual,18.9,1197,1197,114.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2008.0,250000.0,90000.0,Diesel,Manual,19.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2017.0,300000.0,20000.0,Petrol,Manual,22.5,999,999,91.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,450000.0,40000.0,Petrol,Automatic,24.04,999,999,91.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2010.0,185000.0,124316.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2019.0,1225000.0,6544.0,Diesel,Manual,20.0,1497,1497,300.0,5.0,647996.1115363587,525000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2015.0,1000000.0,50000.0,Diesel,Manual,12.99,2494,2494,200.0,8.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2016.0,600000.0,10000.0,Petrol,Manual,18.6,1197,1197,114.7,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2018.0,1100000.0,50000.0,Diesel,Manual,15.1,2179,2179,360.0,7.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2015.0,360000.0,30000.0,Petrol,Manual,18.9,1197,1197,113.75,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2012.0,285000.0,69000.0,Petrol,Manual,17.5,1298,1298,114.0,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2016.0,350000.0,49600.0,Diesel,Manual,25.32,1198,1198,190.0,6.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2008.0,130000.0,30000.0,Petrol,Manual,19.81,1086,1086,99.04,5.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2016.0,500000.0,198000.0,Diesel,Manual,18.2,1248,1248,172.5,8.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2010.0,350000.0,80000.0,Petrol,Manual,17.0,1197,1197,11.4,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2019.0,685000.0,19000.0,Petrol,Automatic,21.4,1197,1197,115.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,1322916.4973913042,850000.0
2020.0,399000.0,5000.0,CNG,Manual,21.94,1196,1196,85.0,5.0,317666.60784313723,330000.0,5.0,888349.1587301587,451816.6323673071,400000.0
2017.0,525000.0,10000.0,Petrol,Manual,18.9,1197,1197,113.75,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2017.0,765000.0,40000.0,Petrol,Manual,17.5,1373,1373,130.0,7.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2012.0,450000.0,97000.0,Diesel,Manual,22.9,1248,1248,190.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2014.0,390000.0,30000.0,Petrol,Manual,19.69,1198,1198,104.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2017.0,940000.0,120000.0,Diesel,Manual,24.52,1248,1248,200.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2013.0,650000.0,120000.0,Diesel,Manual,19.01,1461,1461,248.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2012.0,320000.0,103994.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2003.0,145000.0,70000.0,Petrol,Manual,13.4,1794,1794,16.1,5.0,384050.7800201816,320000.0,22.0,102849.97222222222,451816.6323673071,400000.0
2017.0,670000.0,70000.0,Diesel,Manual,25.83,1498,1498,215.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2011.0,350000.0,115000.0,Diesel,Manual,21.5,1248,1248,200.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2012.0,285000.0,178000.0,Diesel,Manual,22.3,1248,1248,190.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2011.0,300000.0,40000.0,Petrol,Manual,19.0,998,998,90.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2011.0,300000.0,80000.0,Diesel,Manual,20.0,1399,1399,160.0,5.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2009.0,810000.0,98000.0,Diesel,Automatic,12.07,2967,2967,550.0,7.0,647996.1115363587,525000.0,16.0,230213.28444444443,1322916.4973913042,850000.0
2009.0,90000.0,118000.0,Diesel,Manual,16.8,1405,1405,12.5,5.0,647996.1115363587,525000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2004.0,100000.0,100000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,21.0,107384.79591836735,451816.6323673071,400000.0
2009.0,90000.0,120000.0,Diesel,Manual,17.88,1396,1396,85.0,5.0,647996.1115363587,525000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2013.0,459999.0,120000.0,Diesel,Manual,13.5,2609,2609,277.5,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2009.0,525000.0,217000.0,Diesel,Manual,12.8,2494,2494,20.4,8.0,647996.1115363587,525000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2011.0,250000.0,65000.0,Petrol,Manual,18.9,998,998,90.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2012.0,300000.0,41000.0,Petrol,Manual,20.36,1197,1197,111.8,5.0,384050.7800201816,320000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2005.0,130000.0,120000.0,Petrol,Manual,16.1,1298,1298,11.5,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2011.0,199000.0,70000.0,Petrol,Manual,20.92,998,998,90.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2012.0,545000.0,90000.0,Diesel,Manual,20.46,1461,1461,200.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2014.0,570000.0,80000.0,Diesel,Manual,20.77,1248,1248,200.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2006.0,150000.0,120000.0,Petrol,Manual,16.9,1497,1497,13.5,5.0,384050.7800201816,320000.0,19.0,170462.23529411765,451816.6323673071,400000.0
2009.0,114999.0,100000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2018.0,450000.0,35000.0,Petrol,Manual,20.3,1199,1199,114.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2019.0,600000.0,5000.0,Petrol,Manual,20.0,999,999,96.0,7.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2016.0,610000.0,110000.0,Diesel,Manual,24.3,1248,1248,200.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2017.0,690000.0,20000.0,Petrol,Manual,18.6,1197,1197,114.7,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2018.0,790000.0,15000.0,Petrol,Manual,17.0,1198,1198,170.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2014.0,254999.0,40000.0,Petrol,Manual,20.92,998,998,90.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,500000.0,41000.0,Petrol,Manual,18.7,1199,1199,110.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2011.0,340000.0,100000.0,Diesel,Manual,13.6,2523,2523,180.0,7.0,647996.1115363587,525000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2007.0,245000.0,110000.0,Diesel,Manual,13.6,2523,2523,180.0,7.0,647996.1115363587,525000.0,18.0,176171.2831325301,451816.6323673071,400000.0
2012.0,340000.0,120000.0,Diesel,Manual,17.8,1399,1399,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2008.0,221000.0,35008.0,Petrol,Manual,21.79,998,998,90.0,5.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2017.0,270000.0,31100.0,Petrol,Manual,22.7,799,799,72.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,455000.0,42312.0,Diesel,Manual,24.4,1120,1120,180.4,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2011.0,300000.0,72000.0,Petrol,Manual,17.6,1496,1496,132.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2014.0,480000.0,54891.0,Diesel,Manual,23.59,1364,1364,170.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2018.0,1000000.0,30000.0,Diesel,Automatic,22.0,1582,1582,259.87,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,1322916.4973913042,850000.0
2017.0,2600000.0,44000.0,Diesel,Automatic,22.69,1995,1995,400.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2017.0,1850000.0,18890.0,Diesel,Automatic,11.36,2755,2755,360.0,7.0,647996.1115363587,525000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2013.0,1000000.0,75010.0,Diesel,Automatic,13.73,1995,1995,320.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,1322916.4973913042,850000.0
2012.0,245000.0,100000.0,Diesel,Manual,23.08,1461,1461,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2019.0,625000.0,4337.0,Petrol,Automatic,18.9,1197,1197,114.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,1322916.4973913042,850000.0
2018.0,560000.0,14495.0,Petrol,Manual,18.78,999,999,95.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2018.0,1475000.0,24000.0,Diesel,Manual,15.1,2179,2179,360.0,7.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2010.0,425000.0,83585.0,Diesel,Manual,21.43,1364,1364,205.0,5.0,647996.1115363587,525000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2014.0,550000.0,31000.0,Petrol,Automatic,17.21,1197,1197,175.0,5.0,384050.7800201816,320000.0,11.0,512367.17586206895,1322916.4973913042,850000.0
2016.0,1475000.0,100000.0,Diesel,Manual,13.68,2393,2393,343.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2017.0,750000.0,48406.0,Diesel,Manual,19.87,1461,1461,200.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2016.0,570000.0,56239.0,Diesel,Manual,22.54,1396,1396,219.7,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2015.0,585000.0,33243.0,Petrol,Manual,21.4,1197,1197,115.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2016.0,600000.0,26000.0,Petrol,Automatic,19.0,1199,1199,110.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,1322916.4973913042,850000.0
2016.0,530000.0,120000.0,Petrol,Manual,17.19,1197,1197,114.73,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2005.0,150000.0,15858.0,Petrol,Manual,13.8,1299,1299,10.7,5.0,384050.7800201816,320000.0,20.0,139864.27142857143,451816.6323673071,400000.0
2017.0,310000.0,15000.0,Petrol,Manual,24.7,796,796,69.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2014.0,500000.0,50000.0,Diesel,Manual,13.58,2499,2499,171.0,9.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2013.0,200000.0,60000.0,Diesel,Manual,25.44,936,936,150.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2018.0,900000.0,35000.0,Diesel,Manual,21.04,1461,1461,200.0,7.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2000.0,75000.0,90000.0,Diesel,Manual,12.8,1489,1489,72.9,5.0,647996.1115363587,525000.0,25.0,78639.78571428571,451816.6323673071,400000.0
2015.0,400000.0,50000.0,Petrol,Manual,20.4,1197,1197,113.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2015.0,650000.0,110000.0,Diesel,Manual,24.5,1498,1498,200.0,7.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2015.0,480000.0,87847.0,Diesel,Manual,28.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2009.0,140000.0,35000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2018.0,550000.0,5000.0,Petrol,Manual,22.0,1197,1197,113.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,380000.0,29000.0,Petrol,Automatic,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2016.0,440000.0,20000.0,Diesel,Manual,19.09,1405,1405,135.0,5.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2018.0,630000.0,15000.0,Petrol,Manual,21.21,1197,1197,113.0,5.0,384050.7800201816,320000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2017.0,250000.0,40000.0,Petrol,Manual,25.17,799,799,72.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2009.0,120000.0,17000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,16.0,230213.28444444443,451816.6323673071,400000.0
2012.0,287000.0,120000.0,Diesel,Manual,21.12,1248,1248,200.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2016.0,550000.0,45000.0,Petrol,Manual,21.4,1197,1197,115.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2016.0,950000.0,60000.0,Diesel,Manual,15.4,1997,1997,280.0,7.0,647996.1115363587,525000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2019.0,1630000.0,25000.0,Diesel,Manual,17.0,1956,1956,350.0,5.0,647996.1115363587,525000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2015.0,501000.0,80000.0,Diesel,Manual,25.01,1498,1498,204.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2014.0,550000.0,70000.0,Diesel,Manual,15.96,2523,2523,195.0,7.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2016.0,300000.0,25000.0,Petrol,Manual,22.74,796,796,69.0,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2015.0,300000.0,50000.0,Petrol,Manual,20.51,998,998,90.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2016.0,550000.0,15000.0,Petrol,Manual,18.2,1199,1199,108.5,5.0,384050.7800201816,320000.0,9.0,653392.1490593343,451816.6323673071,400000.0
2012.0,700000.0,100000.0,Diesel,Manual,15.1,2179,2179,330.0,7.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2011.0,181000.0,70000.0,Petrol,Manual,15.64,1193,1193,100.0,5.0,384050.7800201816,320000.0,14.0,316033.60186915885,451816.6323673071,400000.0
2009.0,365000.0,110000.0,Diesel,Automatic,11.79,2179,2179,290.0,8.0,647996.1115363587,525000.0,16.0,230213.28444444443,1322916.4973913042,850000.0
2017.0,400000.0,10000.0,Petrol,Automatic,23.95,998,998,90.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2010.0,210000.0,110000.0,Petrol,Manual,20.36,1197,1197,111.8,5.0,384050.7800201816,320000.0,15.0,275407.16897506925,451816.6323673071,400000.0
2013.0,500000.0,87000.0,Diesel,Manual,22.32,1582,1582,259.8,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2017.0,2711000.0,9000.0,Diesel,Automatic,13.6,1999,1999,430.0,5.0,647996.1115363587,525000.0,8.0,731609.6882793017,1322916.4973913042,850000.0
2017.0,550000.0,120000.0,Petrol,Manual,17.57,1193,1193,140.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2013.0,509999.0,148000.0,Diesel,Manual,20.77,1248,1248,200.0,7.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,459999.0,60000.0,Diesel,Manual,21.27,1396,1396,219.6,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2015.0,310000.0,18000.0,Petrol,Manual,22.74,796,796,69.0,5.0,384050.7800201816,320000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2018.0,775000.0,80000.0,Diesel,Manual,22.95,1248,1248,190.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2004.0,105000.0,96000.0,Petrol,Manual,19.7,796,796,62.0,5.0,384050.7800201816,320000.0,21.0,107384.79591836735,451816.6323673071,400000.0
2015.0,430000.0,97000.0,Diesel,Manual,25.8,1498,1498,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2013.0,360000.0,210000.0,Diesel,Manual,21.9,1396,1396,219.6,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2012.0,400000.0,60000.0,Diesel,Manual,20.5,1598,1598,250.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2014.0,600000.0,90000.0,Diesel,Manual,23.4,1248,1248,190.0,5.0,647996.1115363587,525000.0,11.0,512367.17586206895,451816.6323673071,400000.0
2019.0,580000.0,35000.0,Petrol,Manual,17.5,1199,1199,110.0,5.0,384050.7800201816,320000.0,6.0,949668.5475504323,451816.6323673071,400000.0
2012.0,140000.0,120000.0,Diesel,Manual,21.03,1461,1461,160.0,5.0,647996.1115363587,525000.0,13.0,353276.0052083333,451816.6323673071,400000.0
2008.0,210000.0,100000.0,Diesel,Manual,19.61,1405,1405,135.4,5.0,647996.1115363587,525000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2017.0,550000.0,20000.0,Petrol,Manual,18.9,1197,1197,114.0,5.0,384050.7800201816,320000.0,8.0,731609.6882793017,451816.6323673071,400000.0
2013.0,120000.0,110000.0,Petrol,Manual,18.2,1199,1199,113.0,5.0,384050.7800201816,320000.0,12.0,452257.0875,451816.6323673071,400000.0
2013.0,400000.0,35000.0,Diesel,Manual,12.99,2494,2494,200.0,7.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
2018.0,1035000.0,15000.0,Diesel,Manual,25.5,1498,1498,200.0,5.0,647996.1115363587,525000.0,7.0,866775.9159802307,451816.6323673071,400000.0
2015.0,625000.0,90000.0,Diesel,Manual,26.21,1248,1248,200.0,5.0,647996.1115363587,525000.0,10.0,589345.5338235294,451816.6323673071,400000.0
2008.0,200000.0,40000.0,Petrol,Manual,20.36,1197,1197,111.7,5.0,384050.7800201816,320000.0,17.0,206440.19270833334,451816.6323673071,400000.0
2013.0,316000.0,140000.0,Diesel,Manual,21.02,1248,1248,200.0,5.0,647996.1115363587,525000.0,12.0,452257.0875,451816.6323673071,400000.0
